mutID,fnName
288,ares_get_servers_ports
289,ares_get_servers_ports
290,ares_get_servers_ports
291,ares_get_servers_ports
292,ares_get_servers_ports
293,ares_get_servers_ports
294,ares_get_servers_ports
295,ares_get_servers_ports
296,ares_get_servers_ports
297,ares_get_servers_ports
298,ares_get_servers_ports
299,ares_get_servers_ports
300,ares_get_servers_ports
301,ares_get_servers_ports
302,default_malloc
303,default_malloc
304,get6_address_index
305,get6_address_index
306,get6_address_index
307,get6_address_index
308,get6_address_index
309,get6_address_index
310,get6_address_index
311,get6_address_index
312,get6_address_index
313,get6_address_index
314,get6_address_index
315,get6_address_index
316,get6_address_index
317,get6_address_index
318,get6_address_index
319,host_callback
320,host_callback
321,host_callback
322,host_callback
323,host_callback
324,host_callback
325,host_callback
326,ares_inet_net_pton
327,ares_inet_net_pton
328,ares_inet_net_pton
329,ares_inet_net_pton
330,ares_inet_net_pton
331,ares_init
332,ares_init
333,ares_init
334,init_by_resolv_conf
335,init_by_resolv_conf
336,init_by_resolv_conf
337,init_by_resolv_conf
338,init_by_resolv_conf
339,init_by_resolv_conf
340,init_by_resolv_conf
341,init_by_resolv_conf
342,init_by_resolv_conf
343,init_by_resolv_conf
344,init_by_resolv_conf
345,init_by_resolv_conf
346,init_by_resolv_conf
347,init_by_resolv_conf
348,sortlist_alloc
349,sortlist_alloc
350,sortlist_alloc
351,sortlist_alloc
352,sortlist_alloc
353,ares__sortaddrinfo
354,ares__sortaddrinfo
355,ares__sortaddrinfo
356,ares__sortaddrinfo
357,ares__sortaddrinfo
358,ares__sortaddrinfo
359,ares__sortaddrinfo
360,ares__sortaddrinfo
361,ares_set_socket_functions
362,ares_set_socket_functions
363,ares_set_socket_functions
364,ares_set_socket_functions
365,ares_set_socket_functions
366,ares_set_socket_functions
367,ares_set_socket_functions
368,ares_set_socket_functions
369,ares_set_socket_functions
370,aresx_uztosl
371,aresx_sztoui
372,ares_parse_soa_reply
373,ares_parse_soa_reply
374,ares_parse_soa_reply
375,ares_parse_soa_reply
376,ares_parse_soa_reply
377,ares_parse_soa_reply
378,ares_parse_soa_reply
379,ares_parse_soa_reply
380,ares_parse_soa_reply
381,ares_parse_soa_reply
382,ares_parse_soa_reply
383,ares_parse_soa_reply
384,ares_parse_soa_reply
385,ares_parse_soa_reply
386,ares_parse_soa_reply
387,ares_parse_soa_reply
388,ares_parse_soa_reply
389,ares_process
390,ares_process
391,ares_process
392,ares_process
393,ares_process
394,ares_process
395,ares_process
396,ares_process
397,ares_process
398,process_timeouts
399,process_timeouts
400,process_timeouts
401,process_timeouts
402,process_timeouts
